ticket_id,product_id,product_name,category,quantity,unit_price,subtotal,tags
T004385,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004386,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T004386,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T004386,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004386,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T004387,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T004387,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004387,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T004387,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T004388,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T004388,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004388,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T004388,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004388,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T004389,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T004389,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T004389,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T004389,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T004389,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T004390,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004390,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T004390,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T004390,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T004390,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T004391,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004391,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T004391,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004391,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T004391,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T004392,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T004392,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T004392,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T004392,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004392,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T004393,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004393,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T004393,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T004394,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004394,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004394,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T004394,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004395,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T004395,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T004395,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T004395,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004395,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004396,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T004396,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T004396,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T004396,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T004396,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004397,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T004397,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T004397,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T004397,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004398,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004398,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T004398,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T004399,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T004399,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T004399,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T004399,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004399,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T004400,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T004400,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T004400,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T004400,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004400,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T004401,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004401,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T004401,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004402,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T004402,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004402,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T004402,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T004402,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T004403,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T004403,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004403,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T004403,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T004403,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T004404,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T004404,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004404,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T004404,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T004404,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004405,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T004405,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004405,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T004405,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004405,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004406,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004406,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004406,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004406,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T004406,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004407,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004407,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004407,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T004407,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004408,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T004408,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T004408,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T004408,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T004408,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T004409,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004409,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T004409,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T004409,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T004409,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T004410,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T004410,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T004410,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004410,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004410,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T004411,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004411,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T004411,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004411,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004411,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T004412,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T004412,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T004412,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T004412,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T004412,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004413,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T004413,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T004413,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T004413,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T004413,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T004414,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T004414,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T004414,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T004414,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T004414,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T004415,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T004415,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004415,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T004415,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T004415,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T004416,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T004416,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T004416,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T004416,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T004416,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T004417,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T004417,P002,Avena integral (1kg),Carbohidratos,3,2.3,6.9,"fitness,desayuno"
T004417,P001,Claras de huevo (6 uds),Proteína,3,4.5,13.5,"fitness,proteina"
T004417,P005,Brócoli (500g),Verdura,1,1.2,1.2,"fitness,verdura"
T004417,P004,Arroz integral (1kg),Carbohidratos,1,1.8,1.8,fitness
T004417,P006,Proteína whey (1kg),Suplemento,4,24.5,98.0,"fitness,proteina,suplemento"
T004418,P006,Proteína whey (1kg),Suplemento,1,24.5,24.5,"fitness,proteina,suplemento"
T004418,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T004418,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004419,P002,Avena integral (1kg),Carbohidratos,3,2.3,6.9,"fitness,desayuno"
T004419,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T004419,P001,Claras de huevo (6 uds),Proteína,2,4.5,9.0,"fitness,proteina"
T004419,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T004419,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004419,P003,Pechuga de pollo (500g),Proteína,4,4.15,16.6,"fitness,proteina"
T004420,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T004420,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T004420,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T004420,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T004420,P001,Claras de huevo (6 uds),Proteína,4,4.5,18.0,"fitness,proteina"
T004420,P005,Brócoli (500g),Verdura,2,1.2,2.4,"fitness,verdura"
T004421,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T004421,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004421,P003,Pechuga de pollo (500g),Proteína,3,4.15,12.45,"fitness,proteina"
T004421,P004,Arroz integral (1kg),Carbohidratos,2,1.8,3.6,fitness
T004421,P001,Claras de huevo (6 uds),Proteína,4,4.5,18.0,"fitness,proteina"
T004421,P006,Proteína whey (1kg),Suplemento,4,24.5,98.0,"fitness,proteina,suplemento"
T004422,P001,Claras de huevo (6 uds),Proteína,2,4.5,9.0,"fitness,proteina"
T004422,P004,Arroz integral (1kg),Carbohidratos,1,1.8,1.8,fitness
T004422,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004422,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T004422,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T004423,P001,Claras de huevo (6 uds),Proteína,2,4.5,9.0,"fitness,proteina"
T004423,P006,Proteína whey (1kg),Suplemento,4,24.5,98.0,"fitness,proteina,suplemento"
T004423,P005,Brócoli (500g),Verdura,1,1.2,1.2,"fitness,verdura"
T004424,P001,Claras de huevo (6 uds),Proteína,2,4.5,9.0,"fitness,proteina"
T004424,P005,Brócoli (500g),Verdura,4,1.2,4.8,"fitness,verdura"
T004424,P006,Proteína whey (1kg),Suplemento,2,24.5,49.0,"fitness,proteina,suplemento"
T004424,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T004425,P006,Proteína whey (1kg),Suplemento,2,24.5,49.0,"fitness,proteina,suplemento"
T004425,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T004425,P005,Brócoli (500g),Verdura,4,1.2,4.8,"fitness,verdura"
T004425,P002,Avena integral (1kg),Carbohidratos,3,2.3,6.9,"fitness,desayuno"
T004425,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T004426,P001,Claras de huevo (6 uds),Proteína,3,4.5,13.5,"fitness,proteina"
T004426,P004,Arroz integral (1kg),Carbohidratos,4,1.8,7.2,fitness
T004426,P003,Pechuga de pollo (500g),Proteína,3,4.15,12.45,"fitness,proteina"
T004427,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T004427,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004427,P006,Proteína whey (1kg),Suplemento,4,24.5,98.0,"fitness,proteina,suplemento"
T004427,P001,Claras de huevo (6 uds),Proteína,3,4.5,13.5,"fitness,proteina"
T004427,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T004427,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T004428,P004,Arroz integral (1kg),Carbohidratos,2,1.8,3.6,fitness
T004428,P001,Claras de huevo (6 uds),Proteína,1,4.5,4.5,"fitness,proteina"
T004428,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T004428,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T004428,P005,Brócoli (500g),Verdura,1,1.2,1.2,"fitness,verdura"
T004428,P003,Pechuga de pollo (500g),Proteína,3,4.15,12.45,"fitness,proteina"
T004429,P004,Arroz integral (1kg),Carbohidratos,1,1.8,1.8,fitness
T004429,P003,Pechuga de pollo (500g),Proteína,3,4.15,12.45,"fitness,proteina"
T004429,P006,Proteína whey (1kg),Suplemento,4,24.5,98.0,"fitness,proteina,suplemento"
T004429,P002,Avena integral (1kg),Carbohidratos,4,2.3,9.2,"fitness,desayuno"
T004429,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004429,P001,Claras de huevo (6 uds),Proteína,4,4.5,18.0,"fitness,proteina"
T004430,P001,Claras de huevo (6 uds),Proteína,2,4.5,9.0,"fitness,proteina"
T004430,P003,Pechuga de pollo (500g),Proteína,3,4.15,12.45,"fitness,proteina"
T004430,P004,Arroz integral (1kg),Carbohidratos,1,1.8,1.8,fitness
T004430,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004430,P002,Avena integral (1kg),Carbohidratos,4,2.3,9.2,"fitness,desayuno"
T004430,P006,Proteína whey (1kg),Suplemento,1,24.5,24.5,"fitness,proteina,suplemento"
T004431,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T004431,P005,Brócoli (500g),Verdura,4,1.2,4.8,"fitness,verdura"
T004431,P002,Avena integral (1kg),Carbohidratos,3,2.3,6.9,"fitness,desayuno"
T004432,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T004432,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T004432,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T004432,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T004432,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T004433,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T004433,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T004433,P040,Queso manchego curado,Queso,2,8.5,17.0,"gourmet,queso"
T004433,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T004433,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T004434,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T004434,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T004434,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T004434,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T004434,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T004435,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T004435,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T004435,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T004435,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T004435,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T004436,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T004436,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T004436,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T004436,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T004436,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T004437,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T004437,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T004437,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T004437,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T004437,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T004438,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T004438,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T004438,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T004438,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T004438,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T004439,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T004439,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T004439,P042,Jamón ibérico (100g),Embutido,1,15.5,15.5,"gourmet,jamon"
T004440,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T004440,P040,Queso manchego curado,Queso,2,8.5,17.0,"gourmet,queso"
T004440,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T004441,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T004441,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T004441,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T004441,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T004441,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T004442,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T004442,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T004442,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T004442,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T004442,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T004443,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T004443,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T004443,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T004443,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T004444,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T004444,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T004444,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T004444,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T004444,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T004445,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T004445,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T004445,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T004446,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T004446,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T004446,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T004446,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T004446,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T004447,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T004447,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T004447,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T004447,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T004447,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T004448,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T004448,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T004448,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T004448,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T004448,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T004449,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T004449,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T004449,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T004449,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T004450,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T004450,P044,Chocolate 85% cacao,Dulce,3,3.8,11.4,"gourmet,chocolate"
T004450,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T004450,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T004450,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T004451,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004451,P001,Claras de huevo (6 uds),Proteína,1,4.5,4.5,"fitness,proteina"
T004451,P002,Avena integral (1kg),Carbohidratos,4,2.3,9.2,"fitness,desayuno"
T004451,P006,Proteína whey (1kg),Suplemento,1,24.5,24.5,"fitness,proteina,suplemento"
T004452,P001,Claras de huevo (6 uds),Proteína,1,4.5,4.5,"fitness,proteina"
T004452,P006,Proteína whey (1kg),Suplemento,1,24.5,24.5,"fitness,proteina,suplemento"
T004452,P003,Pechuga de pollo (500g),Proteína,1,4.15,4.15,"fitness,proteina"
T004452,P002,Avena integral (1kg),Carbohidratos,3,2.3,6.9,"fitness,desayuno"
T004452,P005,Brócoli (500g),Verdura,4,1.2,4.8,"fitness,verdura"
T004453,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T004453,P001,Claras de huevo (6 uds),Proteína,3,4.5,13.5,"fitness,proteina"
T004453,P004,Arroz integral (1kg),Carbohidratos,2,1.8,3.6,fitness
T004453,P003,Pechuga de pollo (500g),Proteína,3,4.15,12.45,"fitness,proteina"
T004453,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004453,P006,Proteína whey (1kg),Suplemento,2,24.5,49.0,"fitness,proteina,suplemento"
T004454,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T004454,P001,Claras de huevo (6 uds),Proteína,2,4.5,9.0,"fitness,proteina"
T004454,P004,Arroz integral (1kg),Carbohidratos,1,1.8,1.8,fitness
T004454,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T004455,P004,Arroz integral (1kg),Carbohidratos,2,1.8,3.6,fitness
T004455,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T004455,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T004455,P001,Claras de huevo (6 uds),Proteína,1,4.5,4.5,"fitness,proteina"
T004455,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T004455,P006,Proteína whey (1kg),Suplemento,1,24.5,24.5,"fitness,proteina,suplemento"
T004456,P006,Proteína whey (1kg),Suplemento,2,24.5,49.0,"fitness,proteina,suplemento"
T004456,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
